trace_id,condition_id,task_name,evaluator_label,link_success_probability,combined_wait_events,combined_resource_intervals,combined_stage_records,combined_pool_events,actual_generation_attempt_count,actual_retry_count,distillation_event_count
71b9edf0e976c693d17f,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,658,658,590,141,93,23,0
0c55b3867733942586ea,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,658,658,590,141,93,23,0
9eb576c05d67ff5786de,protocol_control_telegate,protocol_label_only_control,telegate,0.8,658,658,590,141,93,23,0
a2986b969452ade019be,protocol_control_teledata,protocol_label_only_control,teledata,0.8,658,658,590,141,93,23,0
aca32b7d657045a430e9,service_control_low_latency,service_label_only_control,low_latency,0.8,652,652,590,141,90,20,0
4f76f6af001ac672db06,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,652,652,590,141,90,20,0
5a03acc31b4ad6d220eb,protocol_direct,protocol_inference,direct_transfer,0.95,472,472,590,0,0,0,0
ff934f2881c1015324d4,protocol_on_demand,protocol_inference,on_demand_epr,0.95,616,616,590,0,72,2,0
ec629eec2a0695325986,protocol_prefetch,protocol_inference,prefetched_epr,0.95,624,624,590,141,76,6,0
50d2610be41b310d25cf,protocol_telegate,protocol_inference,telegate,0.95,616,616,590,141,72,2,0
cd40fbf59d8ba8938365,protocol_teledata,protocol_inference,teledata,0.95,616,616,590,141,72,2,0
ae420576217c39e9662e,distill_0,distillation_depth_inference,distill_0,0.95,620,620,590,0,74,4,0
ae5ba2ccaf9360ac1431,distill_1,distillation_depth_inference,distill_1,0.95,838,838,590,0,148,8,70
133493012e3e48548879,distill_2,distillation_depth_inference,distill_2,0.95,1204,1204,590,0,296,16,140
fa6ecfc7cbe329b9c378,retry_1,retry_policy_inference,retry_1,0.95,604,604,580,0,70,2,0
6e730caf7a4762d3980f,retry_2,retry_policy_inference,retry_2,0.95,618,618,590,0,73,3,0
5f8ce76a495bd8f16240,retry_4,retry_policy_inference,retry_4,0.95,618,618,590,0,73,3,0
bc1709ec1865e347820f,service_low_latency,service_class_inference,low_latency,0.95,620,620,590,141,74,4,0
6edf3079fcb82bae9e53,service_high_fidelity,service_class_inference,high_fidelity,0.95,1186,1186,590,0,287,7,140
6ce2ef73e0f4a1814488,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,618,618,590,141,73,3,0
6f9c909a03f25d673469,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,618,618,590,141,73,3,0
ee013799fb467627e16b,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,618,618,590,141,73,3,0
41e95ff532744edc6bbf,protocol_control_telegate,protocol_label_only_control,telegate,0.95,618,618,590,141,73,3,0
16e9c64ff37f04efc108,protocol_control_teledata,protocol_label_only_control,teledata,0.95,618,618,590,141,73,3,0
ba5443c85b50eb4d5a56,service_control_low_latency,service_label_only_control,low_latency,0.95,616,616,590,141,72,2,0
a307d0322f6e27b184e1,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,616,616,590,141,72,2,0
024b498fcd0bedd07c22,protocol_direct,protocol_inference,direct_transfer,0.65,472,472,590,0,0,0,0
eadc0da47eef35d5b0fc,protocol_on_demand,protocol_inference,on_demand_epr,0.65,684,684,570,0,114,48,0
159dc1076bfc809ca4b1,protocol_prefetch,protocol_inference,prefetched_epr,0.65,678,678,590,141,103,33,0
efb034520e071f4193e2,protocol_telegate,protocol_inference,telegate,0.65,672,672,590,141,100,30,0
be5c6fc0a50c01d23c37,protocol_teledata,protocol_inference,teledata,0.65,680,680,590,141,104,34,0
bd7dd53f0b5e0e3c4ff8,distill_0,distillation_depth_inference,distill_0,0.65,690,690,590,0,109,39,0
1adfad80820985e68076,distill_1,distillation_depth_inference,distill_1,0.65,996,996,590,0,227,87,70
1e8be19d8c50a8609808,distill_2,distillation_depth_inference,distill_2,0.65,1440,1440,585,0,417,139,138
300e6025e1bad5a14187,retry_1,retry_policy_inference,retry_1,0.65,456,456,395,0,70,39,0
be754f280008870c9667,retry_2,retry_policy_inference,retry_2,0.65,614,614,530,0,95,37,0
b1dd5cd01d740cb1c275,retry_4,retry_policy_inference,retry_4,0.65,688,688,580,0,112,44,0
a3dba4a847561954e66d,service_low_latency,service_class_inference,low_latency,0.65,668,668,590,141,98,28,0
fb3426191a5cef47dc27,service_high_fidelity,service_class_inference,high_fidelity,0.65,1478,1478,585,0,436,159,138
e6ffe7339264af35ab03,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,670,670,590,141,99,29,0
2da33455efbfb2403a84,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,670,670,590,141,99,29,0
13b220bab997a4ef98b7,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,670,670,590,141,99,29,0
e5998da2a5101626bd0d,protocol_control_telegate,protocol_label_only_control,telegate,0.65,670,670,590,141,99,29,0
208207c3dbb9cab3a548,protocol_control_teledata,protocol_label_only_control,teledata,0.65,670,670,590,141,99,29,0
96899b913686de2e8659,service_control_low_latency,service_label_only_control,low_latency,0.65,656,656,590,141,92,22,0
9cada6c7f8ba518d97fe,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,656,656,590,141,92,22,0
85d0db21795a5565424d,protocol_direct,protocol_inference,direct_transfer,0.8,472,472,590,0,0,0,0
b0c482f3eecd2c886a62,protocol_on_demand,protocol_inference,on_demand_epr,0.8,638,638,590,0,83,13,0
25b217eb7aba3c036a86,protocol_prefetch,protocol_inference,prefetched_epr,0.8,652,652,590,141,90,20,0
014749c8932304cc0b61,protocol_telegate,protocol_inference,telegate,0.8,646,646,590,141,87,17,0
6360fbeeed01e04e97f6,protocol_teledata,protocol_inference,teledata,0.8,646,646,590,141,87,17,0
25fcd258384a0b5d82c6,distill_0,distillation_depth_inference,distill_0,0.8,642,642,590,0,85,15,0
03dbcbfa418dea704079,distill_1,distillation_depth_inference,distill_1,0.8,888,888,590,0,173,33,70
5384577e8671746fd475,distill_2,distillation_depth_inference,distill_2,0.8,1292,1292,590,0,340,60,140
c8a17a68e40b64d8b336,retry_1,retry_policy_inference,retry_1,0.8,536,536,495,0,70,19,0
b03c210e20fbd3098908,retry_2,retry_policy_inference,retry_2,0.8,626,626,570,0,85,19,0
f083429d4c7d70c44317,retry_4,retry_policy_inference,retry_4,0.8,634,634,590,0,81,11,0
7ac554defebbe07ab8cb,service_low_latency,service_class_inference,low_latency,0.8,642,642,590,141,85,15,0
642f19d0dae07ea88d81,service_high_fidelity,service_class_inference,high_fidelity,0.8,1336,1336,590,0,362,82,140
4fc89069d1a6d0d5158b,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,640,640,590,141,84,14,0
4cd803275cd942f80562,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,640,640,590,141,84,14,0
9bfa001a5fda8cc75b7e,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,640,640,590,141,84,14,0
11440af0bb138dd767ce,protocol_control_telegate,protocol_label_only_control,telegate,0.8,640,640,590,141,84,14,0
6beee31c0b90f27f496d,protocol_control_teledata,protocol_label_only_control,teledata,0.8,640,640,590,141,84,14,0
72984077a37e39373f36,service_control_low_latency,service_label_only_control,low_latency,0.8,652,652,590,141,90,20,0
74c8faac1560f46399bb,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,652,652,590,141,90,20,0
408cec33143c5065c6ab,protocol_direct,protocol_inference,direct_transfer,0.95,472,472,590,0,0,0,0
a984feb8ccb71b83cefc,protocol_on_demand,protocol_inference,on_demand_epr,0.95,616,616,590,0,72,2,0
c1f28a1d98db4a185412,protocol_prefetch,protocol_inference,prefetched_epr,0.95,618,618,590,141,73,3,0
de761aa6fc588e0614be,protocol_telegate,protocol_inference,telegate,0.95,622,622,590,141,75,5,0
aa09fe52e20b7009fc3c,protocol_teledata,protocol_inference,teledata,0.95,628,628,590,141,78,8,0
c59711d131ca4be92b04,distill_0,distillation_depth_inference,distill_0,0.95,616,616,590,0,72,2,0
b5d39a7e0959042768f5,distill_1,distillation_depth_inference,distill_1,0.95,832,832,590,0,145,5,70
e47c36846280aa6439f9,distill_2,distillation_depth_inference,distill_2,0.95,1192,1192,590,0,290,10,140
ea4fdc759840659393e9,retry_1,retry_policy_inference,retry_1,0.95,604,604,580,0,70,2,0
ffaf6921e8cfb300f870,retry_2,retry_policy_inference,retry_2,0.95,618,618,590,0,73,3,0
7e36c9b5c97fa5b76a57,retry_4,retry_policy_inference,retry_4,0.95,618,618,590,0,73,3,0
21769cee0463d1495563,service_low_latency,service_class_inference,low_latency,0.95,616,616,590,141,72,2,0
684c9bf183e8e4fdd6df,service_high_fidelity,service_class_inference,high_fidelity,0.95,1188,1188,590,0,288,8,140
6ab04c92e25d64f3ef42,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,626,626,590,141,77,7,0
611b7e4dd30d67905862,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,626,626,590,141,77,7,0
c2314293c590a254d57c,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,626,626,590,141,77,7,0
3a529a0cef5ac5b33e17,protocol_control_telegate,protocol_label_only_control,telegate,0.95,626,626,590,141,77,7,0
36c8f3a3cf3087f07872,protocol_control_teledata,protocol_label_only_control,teledata,0.95,626,626,590,141,77,7,0
0efbc8b276e374eb6215,service_control_low_latency,service_label_only_control,low_latency,0.95,624,624,590,141,76,6,0
840f6e0f39ff2f93c10a,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,624,624,590,141,76,6,0
1feb0dd3f73f50a1ada7,protocol_direct,protocol_inference,direct_transfer,0.65,268,268,335,0,0,0,0
d1d45fea5f4fa0a86d1d,protocol_on_demand,protocol_inference,on_demand_epr,0.65,330,330,335,0,31,12,0
0860f2a8ee8c53b2143f,protocol_prefetch,protocol_inference,prefetched_epr,0.65,322,322,335,39,27,8,0
bd026333e60a54b57ef4,protocol_telegate,protocol_inference,telegate,0.65,318,318,335,39,25,6,0
1a2cb61edafceef4a22b,protocol_teledata,protocol_inference,teledata,0.65,332,332,335,39,32,13,0
d67308b11ce10c62d64c,distill_0,distillation_depth_inference,distill_0,0.65,328,328,335,0,30,11,0
895c8400f3f3be0b91c2,distill_1,distillation_depth_inference,distill_1,0.65,413,413,335,0,63,25,19
0ff4a9bddcdcd3ccea3b,distill_2,distillation_depth_inference,distill_2,0.65,524,524,335,0,109,33,38
fc6b127ac45dcbae5be2,retry_1,retry_policy_inference,retry_1,0.65,290,290,315,0,19,4,0
b7126566fa7c3bc6fdbf,retry_2,retry_policy_inference,retry_2,0.65,314,314,330,0,25,7,0
d24470bb4373f4892522,retry_4,retry_policy_inference,retry_4,0.65,320,320,335,0,26,7,0
27a36e618219e826ed2f,service_low_latency,service_class_inference,low_latency,0.65,320,320,335,39,26,7,0
ce83f64ca577cfc53215,service_high_fidelity,service_class_inference,high_fidelity,0.65,506,506,330,0,103,29,36
d87f0a5750a11a864e33,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,328,328,335,39,30,11,0
be476ef336a357de8897,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,328,328,335,39,30,11,0
6394e5131fa77ae6c06b,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,328,328,335,39,30,11,0
12782219cf5e5a6366df,protocol_control_telegate,protocol_label_only_control,telegate,0.65,328,328,335,39,30,11,0
69ee29f9110bc35a2f49,protocol_control_teledata,protocol_label_only_control,teledata,0.65,328,328,335,39,30,11,0
0665bb0ca0c5b1ad83e7,service_control_low_latency,service_label_only_control,low_latency,0.65,320,320,335,39,26,7,0
af8359d0a36ed2e67cc4,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,320,320,335,39,26,7,0
a6e30d5e68fc4d2928cf,protocol_direct,protocol_inference,direct_transfer,0.8,268,268,335,0,0,0,0
cfbe5985c0707253ffb1,protocol_on_demand,protocol_inference,on_demand_epr,0.8,324,324,335,0,28,9,0
fd0270fce0a6f6c5d2af,protocol_prefetch,protocol_inference,prefetched_epr,0.8,316,316,335,39,24,5,0
dc48a004f3a8192ab591,protocol_telegate,protocol_inference,telegate,0.8,316,316,335,39,24,5,0
e805b1123534f30ac001,protocol_teledata,protocol_inference,teledata,0.8,316,316,335,39,24,5,0
a9d96a69bd0786b60901,distill_0,distillation_depth_inference,distill_0,0.8,322,322,335,0,27,8,0
44198f2491e600415473,distill_1,distillation_depth_inference,distill_1,0.8,383,383,335,0,48,10,19
d1ea18ea8893fe340d96,distill_2,distillation_depth_inference,distill_2,0.8,488,488,335,0,91,15,38
f38d61ad909b5953ebdc,retry_1,retry_policy_inference,retry_1,0.8,294,294,320,0,19,3,0
4e7fd59177aed58f459d,retry_2,retry_policy_inference,retry_2,0.8,308,308,335,0,20,1,0
a61464ce0a1303e5f58f,retry_4,retry_policy_inference,retry_4,0.8,312,312,335,0,22,3,0
2cc0168b7e208ed09cc9,service_low_latency,service_class_inference,low_latency,0.8,312,312,335,39,22,3,0
a751f8b30a3e773c303c,service_high_fidelity,service_class_inference,high_fidelity,0.8,508,508,335,0,101,25,38
ce07f002b852511502c8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,314,314,335,39,23,4,0
4013dfc63b2aa9054abc,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,314,314,335,39,23,4,0
e7add1a078ab40f1dc92,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,314,314,335,39,23,4,0
7acfaa54791f53fa1115,protocol_control_telegate,protocol_label_only_control,telegate,0.8,314,314,335,39,23,4,0
6e3c4914db78e642ed5e,protocol_control_teledata,protocol_label_only_control,teledata,0.8,314,314,335,39,23,4,0
dc6a7bfe1f350d694b5d,service_control_low_latency,service_label_only_control,low_latency,0.8,310,310,335,39,21,2,0
80b0881ac318f9cbb994,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,310,310,335,39,21,2,0
2b802560df16f4055064,protocol_direct,protocol_inference,direct_transfer,0.95,268,268,335,0,0,0,0
5e9b9cc614354b42488e,protocol_on_demand,protocol_inference,on_demand_epr,0.95,306,306,335,0,19,0,0
335964eca7894da182d0,protocol_prefetch,protocol_inference,prefetched_epr,0.95,308,308,335,39,20,1,0
eb8bb7205afdc12aa921,protocol_telegate,protocol_inference,telegate,0.95,308,308,335,39,20,1,0
effbdf7090a05c7122e4,protocol_teledata,protocol_inference,teledata,0.95,308,308,335,39,20,1,0
bf6ffa0d0eb53371c2f9,distill_0,distillation_depth_inference,distill_0,0.95,306,306,335,0,19,0,0
f49fc709ed20521ff90e,distill_1,distillation_depth_inference,distill_1,0.95,365,365,335,0,39,1,19
a80cb537fcf8513c8f4a,distill_2,distillation_depth_inference,distill_2,0.95,462,462,335,0,78,2,38
1832113eb8de7a9c40cc,retry_1,retry_policy_inference,retry_1,0.95,306,306,335,0,19,0,0
ada2ac9afe00ae8dce87,retry_2,retry_policy_inference,retry_2,0.95,308,308,335,0,20,1,0
5ad642614cb5f976b2e1,retry_4,retry_policy_inference,retry_4,0.95,312,312,335,0,22,3,0
7e35aa6f7574fc2b64d3,service_low_latency,service_class_inference,low_latency,0.95,310,310,335,39,21,2,0
ebe7e9515609daa8691e,service_high_fidelity,service_class_inference,high_fidelity,0.95,464,464,335,0,79,3,38
ca317d2aa0ea7cb4a778,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,306,306,335,39,19,0,0
8a0fb5bbd07f24387cf5,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,306,306,335,39,19,0,0
1df3aa58a6eb04390f3e,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,306,306,335,39,19,0,0
b3e87a8d8dbbe1ef34f0,protocol_control_telegate,protocol_label_only_control,telegate,0.95,306,306,335,39,19,0,0
75e2a991aa035f802ea6,protocol_control_teledata,protocol_label_only_control,teledata,0.95,306,306,335,39,19,0,0
8ad0b4eaf4aaecd4e17b,service_control_low_latency,service_label_only_control,low_latency,0.95,306,306,335,39,19,0,0
cf0daa5ea244da0a2390,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,306,306,335,39,19,0,0
dc00b01af8e76d196db3,protocol_direct,protocol_inference,direct_transfer,0.65,268,268,335,0,0,0,0
458269c4c0806e0a30cc,protocol_on_demand,protocol_inference,on_demand_epr,0.65,316,316,335,0,24,5,0
dc3a9cf3a735d3e626ae,protocol_prefetch,protocol_inference,prefetched_epr,0.65,322,322,335,39,27,8,0
256e4cde929b0e9d3aa6,protocol_telegate,protocol_inference,telegate,0.65,344,344,335,39,38,19,0
601400e795fdc3854394,protocol_teledata,protocol_inference,teledata,0.65,324,324,335,39,28,9,0
db8bc406504636de3166,distill_0,distillation_depth_inference,distill_0,0.65,324,324,335,0,28,9,0
f8cf613de92db41f0581,distill_1,distillation_depth_inference,distill_1,0.65,405,405,335,0,59,21,19
51dbd12d381a2b9d64dc,distill_2,distillation_depth_inference,distill_2,0.65,526,526,330,0,113,41,36
142610347dd146f0bf52,retry_1,retry_policy_inference,retry_1,0.65,282,282,305,0,19,6,0
69bd93efd29a08638cf5,retry_2,retry_policy_inference,retry_2,0.65,306,306,320,0,25,9,0
26d9f1fee0fcb9a17be1,retry_4,retry_policy_inference,retry_4,0.65,326,326,335,0,29,10,0
cbc597a3c2182ee45794,service_low_latency,service_class_inference,low_latency,0.65,316,316,335,39,24,5,0
1ff4bb02dba3038c2afc,service_high_fidelity,service_class_inference,high_fidelity,0.65,520,520,335,0,107,31,38
9d8e6a326769fa0f4cc4,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,316,316,335,39,24,5,0
ad5ee4dbd6998030575a,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,316,316,335,39,24,5,0
3b4e79ecc0554ca2d066,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,316,316,335,39,24,5,0
e20b9ba455720d557693,protocol_control_telegate,protocol_label_only_control,telegate,0.65,316,316,335,39,24,5,0
d2c8f2ed1d85447c161d,protocol_control_teledata,protocol_label_only_control,teledata,0.65,316,316,335,39,24,5,0
e624a5bfd71fec7d55ef,service_control_low_latency,service_label_only_control,low_latency,0.65,324,324,335,39,28,9,0
051ad4e03f4b2bdff3b0,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,324,324,335,39,28,9,0
17df6554019d7716589a,protocol_direct,protocol_inference,direct_transfer,0.8,268,268,335,0,0,0,0
7a94d9189cc69d2a0a53,protocol_on_demand,protocol_inference,on_demand_epr,0.8,318,318,335,0,25,6,0
a13e2466ad00cbb87e94,protocol_prefetch,protocol_inference,prefetched_epr,0.8,320,320,335,39,26,7,0
0c0df4ce62cabeb74271,protocol_telegate,protocol_inference,telegate,0.8,318,318,335,39,25,6,0
038149ddcf2644cd87eb,protocol_teledata,protocol_inference,teledata,0.8,322,322,335,39,27,8,0
4f41fa4135c010570fb1,distill_0,distillation_depth_inference,distill_0,0.8,318,318,335,0,25,6,0
39300b6835a451a28b91,distill_1,distillation_depth_inference,distill_1,0.8,387,387,335,0,50,12,19
d91988d0b31a7c13c27c,distill_2,distillation_depth_inference,distill_2,0.8,510,510,335,0,102,26,38
5c7ea7ffd3ca583aee75,retry_1,retry_policy_inference,retry_1,0.8,290,290,315,0,19,4,0
d3c4b59852d844ef9720,retry_2,retry_policy_inference,retry_2,0.8,310,310,335,0,21,2,0
97a56b5a9db9f7a80ad3,retry_4,retry_policy_inference,retry_4,0.8,318,318,335,0,25,6,0
cdd261f9708c61dbb37a,service_low_latency,service_class_inference,low_latency,0.8,310,310,335,39,21,2,0
a5b2db6d833fb4dea661,service_high_fidelity,service_class_inference,high_fidelity,0.8,500,500,335,0,97,21,38
875c8b001893b32e243e,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,310,310,335,39,21,2,0
c423763da54001d818e8,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,310,310,335,39,21,2,0
78c39be6da39d8474a22,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,310,310,335,39,21,2,0
3791c0a2056ca1303eea,protocol_control_telegate,protocol_label_only_control,telegate,0.8,310,310,335,39,21,2,0
fcc836501c84a186f391,protocol_control_teledata,protocol_label_only_control,teledata,0.8,310,310,335,39,21,2,0
e3bb6018cb523f12fe6d,service_control_low_latency,service_label_only_control,low_latency,0.8,314,314,335,39,23,4,0
77815284be8d0d904434,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,314,314,335,39,23,4,0
47f30d592ff1dc01d9ff,protocol_direct,protocol_inference,direct_transfer,0.95,268,268,335,0,0,0,0
e5316cf05e9c01a5751e,protocol_on_demand,protocol_inference,on_demand_epr,0.95,308,308,335,0,20,1,0
ff0b0bc5f4dc23749d48,protocol_prefetch,protocol_inference,prefetched_epr,0.95,310,310,335,39,21,2,0
8bd3eeb9dd2bd8536d8e,protocol_telegate,protocol_inference,telegate,0.95,306,306,335,39,19,0,0
514b8a4fc341fb434b7a,protocol_teledata,protocol_inference,teledata,0.95,310,310,335,39,21,2,0
8683bc424d2997ec31ca,distill_0,distillation_depth_inference,distill_0,0.95,306,306,335,0,19,0,0
5cbfd0612c662aec462d,distill_1,distillation_depth_inference,distill_1,0.95,369,369,335,0,41,3,19
037e226a1ffa691dd80a,distill_2,distillation_depth_inference,distill_2,0.95,462,462,335,0,78,2,38
39cf704a4fb732555648,retry_1,retry_policy_inference,retry_1,0.95,306,306,335,0,19,0,0
390bf80240e834490ff1,retry_2,retry_policy_inference,retry_2,0.95,306,306,335,0,19,0,0
568e610335c48b5dae8f,retry_4,retry_policy_inference,retry_4,0.95,306,306,335,0,19,0,0
a04056925383d898bd33,service_low_latency,service_class_inference,low_latency,0.95,314,314,335,39,23,4,0
9204eb9cd15aabe470c8,service_high_fidelity,service_class_inference,high_fidelity,0.95,478,478,335,0,86,10,38
be67b43d7b2514ef8f90,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,306,306,335,39,19,0,0
fefdff10a995ad1e6e63,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,306,306,335,39,19,0,0
bf1dadc987ffcb29fe85,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,306,306,335,39,19,0,0
a2fe9ef43a7f2d2c20a9,protocol_control_telegate,protocol_label_only_control,telegate,0.95,306,306,335,39,19,0,0
ad8d484ab90dfa241e76,protocol_control_teledata,protocol_label_only_control,teledata,0.95,306,306,335,39,19,0,0
08cda75970c3729b3945,service_control_low_latency,service_label_only_control,low_latency,0.95,306,306,335,39,19,0,0
bd0a9d49d24c54553742,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,306,306,335,39,19,0,0
4d09879b4f95b6c70ecd,protocol_direct,protocol_inference,direct_transfer,0.65,336,336,420,0,0,0,0
b4b06761db5d9e3b8a0e,protocol_on_demand,protocol_inference,on_demand_epr,0.65,446,446,420,0,55,19,0
b19afa055688d7151e05,protocol_prefetch,protocol_inference,prefetched_epr,0.65,464,464,420,73,64,28,0
e6228ecd20c5ad9e05c6,protocol_telegate,protocol_inference,telegate,0.65,474,474,420,73,69,33,0
bc7256d3892c1142ccc4,protocol_teledata,protocol_inference,teledata,0.65,464,464,420,73,64,28,0
b5c70168d5c31dc9951f,distill_0,distillation_depth_inference,distill_0,0.65,432,432,420,0,48,12,0
540d55387eea65703eb1,distill_1,distillation_depth_inference,distill_1,0.65,612,612,420,0,120,48,36
8e2b5524d10a55df08c6,distill_2,distillation_depth_inference,distill_2,0.65,868,868,420,0,230,86,72
23e4c9fa28c6457b6e30,retry_1,retry_policy_inference,retry_1,0.65,368,368,370,0,36,10,0
5feca870676c0725cf92,retry_2,retry_policy_inference,retry_2,0.65,404,404,385,0,48,19,0
d51ad276687b61866cee,retry_4,retry_policy_inference,retry_4,0.65,450,450,420,0,57,21,0
26e5b083815cc17aa5cf,service_low_latency,service_class_inference,low_latency,0.65,448,448,420,73,56,20,0
382fe6f9859845add5bc,service_high_fidelity,service_class_inference,high_fidelity,0.65,850,850,420,0,221,77,72
8bfe819a38a870a23ebd,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,446,446,420,73,55,19,0
f10a4b6f26784156a46f,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,446,446,420,73,55,19,0
9871aeb04a8b0f2b2c35,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,446,446,420,73,55,19,0
dc6f338a6270962416f0,protocol_control_telegate,protocol_label_only_control,telegate,0.65,446,446,420,73,55,19,0
e91d860716cee9904496,protocol_control_teledata,protocol_label_only_control,teledata,0.65,446,446,420,73,55,19,0
db2b46cb684cd85d95bb,service_control_low_latency,service_label_only_control,low_latency,0.65,450,450,420,73,57,21,0
d2f8d35014ef969f5453,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,450,450,420,73,57,21,0
79cd378dd36112ab08cd,protocol_direct,protocol_inference,direct_transfer,0.8,336,336,420,0,0,0,0
6f8fac247335362059dc,protocol_on_demand,protocol_inference,on_demand_epr,0.8,440,440,420,0,52,16,0
2a730f52ed6df1d3ba3e,protocol_prefetch,protocol_inference,prefetched_epr,0.8,434,434,420,73,49,13,0
fed790928e469e44af56,protocol_telegate,protocol_inference,telegate,0.8,436,436,420,73,50,14,0
7d4931d77c73a3246103,protocol_teledata,protocol_inference,teledata,0.8,444,444,420,73,54,18,0
86272e396b394ea313ed,distill_0,distillation_depth_inference,distill_0,0.8,442,442,420,0,53,17,0
a1382ec6cf0dff5c06a4,distill_1,distillation_depth_inference,distill_1,0.8,558,558,420,0,93,21,36
70acabff4084a46e3a10,distill_2,distillation_depth_inference,distill_2,0.8,744,744,420,0,168,24,72
c2d54e82e27889d77b9d,retry_1,retry_policy_inference,retry_1,0.8,372,372,375,0,36,9,0
6b164cc7a38a04287c62,retry_2,retry_policy_inference,retry_2,0.8,414,414,410,0,43,9,0
797e572e8f96e7b0c54e,retry_4,retry_policy_inference,retry_4,0.8,418,418,420,0,41,5,0
63671bab8348efbbdf43,service_low_latency,service_class_inference,low_latency,0.8,420,420,420,73,42,6,0
261c642aa19a85589729,service_high_fidelity,service_class_inference,high_fidelity,0.8,754,754,420,0,173,29,72
4c4fb7bd0d24a2844871,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,418,418,420,73,41,5,0
cfbcabece233add51a7d,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,418,418,420,73,41,5,0
7e26ae7cd0277e83b039,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,418,418,420,73,41,5,0
31e557a754b742c4a8b1,protocol_control_telegate,protocol_label_only_control,telegate,0.8,418,418,420,73,41,5,0
c2ccaffc69ad92e3d170,protocol_control_teledata,protocol_label_only_control,teledata,0.8,418,418,420,73,41,5,0
de348c2a27de1fd564ca,service_control_low_latency,service_label_only_control,low_latency,0.8,422,422,420,73,43,7,0
676290f446328a157693,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,422,422,420,73,43,7,0
9232ef7df79e68d21090,protocol_direct,protocol_inference,direct_transfer,0.95,336,336,420,0,0,0,0
23890f5ed60b2df95f6a,protocol_on_demand,protocol_inference,on_demand_epr,0.95,412,412,420,0,38,2,0
3bff181f770cd7b0d0bf,protocol_prefetch,protocol_inference,prefetched_epr,0.95,408,408,420,73,36,0,0
aad389a5fb65460195bd,protocol_telegate,protocol_inference,telegate,0.95,408,408,420,73,36,0,0
39a2cf25921dba2e2003,protocol_teledata,protocol_inference,teledata,0.95,418,418,420,73,41,5,0
