trace_id,condition_id,task_name,evaluator_label,link_success_probability,combined_wait_events,combined_intervals,combined_stage_records,combined_pool_events,actual_generation_attempt_count,actual_retry_count,distillation_event_count
c74a86b541c91efd4a07,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,618,618,460,144,79,17,0
47e1d3d4793c34670a9c,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,618,618,460,144,79,17,0
69ef3ace066a00bb257a,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,618,618,460,144,79,17,0
094ff29b4763211dbd67,protocol_control_telegate,protocol_label_only_control,telegate,0.8,618,618,460,144,79,17,0
8b1c3d5c39b132750d35,protocol_control_teledata,protocol_label_only_control,teledata,0.8,618,618,460,144,79,17,0
3e707191b417715a20db,service_control_low_latency,service_label_only_control,low_latency,0.8,702,702,492,0,105,20,42
f720d402bbe8c37cd3f6,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,702,702,492,0,105,20,42
bb5fbc430a20d9077500,protocol_direct,protocol_inference,direct_transfer,0.95,460,460,460,0,0,0,0
0efd73021f2f4298eff5,protocol_on_demand,protocol_inference,on_demand_epr,0.95,550,550,460,0,45,1,0
20a2401d3a0b15160b79,protocol_prefetch,protocol_inference,prefetched_epr,0.95,602,602,460,139,71,6,0
01eeee04d193d1d2d365,protocol_telegate,protocol_inference,telegate,0.95,638,638,504,135,67,2,0
7e1ad1491883e3f28f65,protocol_teledata,protocol_inference,teledata,0.95,636,636,504,134,66,1,0
80601e4f20a4873b4385,distill_0,distillation_depth_inference,distill_0,0.95,554,554,460,0,47,3,0
59e6898583225b501f8a,distill_1,distillation_depth_inference,distill_1,0.95,690,690,504,0,93,5,44
6df05f3cfdaa7a31b034,distill_2,distillation_depth_inference,distill_2,0.95,912,912,548,0,182,6,88
ebc3f6149936a942b203,retry_1,retry_policy_inference,retry_1,0.95,538,538,450,0,44,2,0
085ce092c9124348d3e9,retry_2,retry_policy_inference,retry_2,0.95,545,545,455,0,45,2,0
618066bcc0d493d54ab3,retry_4,retry_policy_inference,retry_4,0.95,552,552,460,0,46,2,0
1e1162a851f1810f2298,service_low_latency,service_class_inference,low_latency,0.95,556,556,460,0,48,4,0
e00eda35a7d820feca57,service_high_fidelity,service_class_inference,high_fidelity,0.95,912,912,548,0,182,6,88
c989d8377f06b4afa99c,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,600,600,460,137,70,6,0
c005bb4427f8ded7477e,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,600,600,460,137,70,6,0
71eef09021230a2e6f25,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,600,600,460,137,70,6,0
ba0dc643afb2dbfddc02,protocol_control_telegate,protocol_label_only_control,telegate,0.95,600,600,460,137,70,6,0
edd0f7865feb0f556e46,protocol_control_teledata,protocol_label_only_control,teledata,0.95,600,600,460,137,70,6,0
f244dffe188f74b2c45f,service_control_low_latency,service_label_only_control,low_latency,0.95,690,690,504,0,93,5,44
5f8f634b66aaa3a6afa5,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,690,690,504,0,93,5,44
0574a1e3e94fa92fbca4,protocol_direct,protocol_inference,direct_transfer,0.65,460,460,460,0,0,0,0
63f76cc65712036d4df0,protocol_on_demand,protocol_inference,on_demand_epr,0.65,606,606,460,0,73,29,0
e7c1cdc70e60083c6b90,protocol_prefetch,protocol_inference,prefetched_epr,0.65,634,634,460,151,87,26,0
4e08bd7596659ea961a0,protocol_telegate,protocol_inference,telegate,0.65,692,692,504,159,94,32,0
00a60fa0163debe3a760,protocol_teledata,protocol_inference,teledata,0.65,682,682,504,153,89,28,0
9f5e62a5bd005c923255,distill_0,distillation_depth_inference,distill_0,0.65,600,600,460,0,70,26,0
8ef027ed85da58fb3e09,distill_1,distillation_depth_inference,distill_1,0.65,762,762,504,0,129,41,44
0bc0a1fd756b4189986d,distill_2,distillation_depth_inference,distill_2,0.65,1096,1096,548,0,274,98,88
61e1598e77f5cac31ea5,retry_1,retry_policy_inference,retry_1,0.65,478,478,390,0,44,14,0
657943f41d30ceb23408,retry_2,retry_policy_inference,retry_2,0.65,545,545,425,0,60,23,0
0b7ccb501ca3fc14e47a,retry_4,retry_policy_inference,retry_4,0.65,593,593,455,0,69,26,0
0073cbe5a73c94dd4c52,service_low_latency,service_class_inference,low_latency,0.65,592,592,460,0,66,22,0
5f7caf150c2900fd3bc0,service_high_fidelity,service_class_inference,high_fidelity,0.65,1072,1072,520,0,276,111,80
0548702bfa5929b90b32,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,650,650,460,160,95,33,0
0a5b560287f5cd9e4a7d,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,650,650,460,160,95,33,0
6db9347b1f79cbe4bbe8,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,650,650,460,160,95,33,0
2299965c51e1f6da0bc9,protocol_control_telegate,protocol_label_only_control,telegate,0.65,650,650,460,160,95,33,0
944869d710ec7f39e3d3,protocol_control_teledata,protocol_label_only_control,teledata,0.65,650,650,460,160,95,33,0
33c3179045470744b966,service_control_low_latency,service_label_only_control,low_latency,0.65,782,782,504,0,139,51,44
6d49f0a1a29d5fadb0d4,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,782,782,504,0,139,51,44
ad7f324c173a13827566,protocol_direct,protocol_inference,direct_transfer,0.8,460,460,460,0,0,0,0
b969e8b3cb5e5bbc114e,protocol_on_demand,protocol_inference,on_demand_epr,0.8,572,572,460,0,56,12,0
ceb2296f7b195ccdd873,protocol_prefetch,protocol_inference,prefetched_epr,0.8,628,628,460,150,84,21,0
8267cc3bb06e1ba4ed7c,protocol_telegate,protocol_inference,telegate,0.8,650,650,504,140,73,9,0
53203e401d42cff7b1fe,protocol_teledata,protocol_inference,teledata,0.8,658,658,504,145,77,12,0
fc1580109fab4d30bf53,distill_0,distillation_depth_inference,distill_0,0.8,570,570,460,0,55,11,0
8dcbe03bae184bc99e3b,distill_1,distillation_depth_inference,distill_1,0.8,720,720,504,0,108,20,44
3c7edc6c6250d9c01f90,distill_2,distillation_depth_inference,distill_2,0.8,979,979,541,0,219,44,86
fc852d23fa6e68345c6c,retry_1,retry_policy_inference,retry_1,0.8,528,528,440,0,44,4,0
1908fb89dd8df4860fd8,retry_2,retry_policy_inference,retry_2,0.8,561,561,455,0,53,10,0
da55b1a91c3eafd07f8d,retry_4,retry_policy_inference,retry_4,0.8,562,562,460,0,51,7,0
a5acfd9586c8334ee7d8,service_low_latency,service_class_inference,low_latency,0.8,568,568,460,0,54,10,0
228877b0c031fec55333,service_high_fidelity,service_class_inference,high_fidelity,0.8,994,994,548,0,223,47,88
9d02ac6af973cab3f3b0,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,622,622,460,148,81,17,0
f7e7c52c658d6cfb3ed8,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,622,622,460,148,81,17,0
6cab9d3decc79643bec6,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,622,622,460,148,81,17,0
e86daca776d5c4f6a311,protocol_control_telegate,protocol_label_only_control,telegate,0.8,622,622,460,148,81,17,0
7fc765d4244414c271ef,protocol_control_teledata,protocol_label_only_control,teledata,0.8,622,622,460,148,81,17,0
7ef35cb7ed7a8e6e7372,service_control_low_latency,service_label_only_control,low_latency,0.8,710,710,498,0,106,19,43
3d7afee76e176f5b65a0,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,710,710,498,0,106,19,43
02939bb905bfcd3149b5,protocol_direct,protocol_inference,direct_transfer,0.95,460,460,460,0,0,0,0
3f92d9d2a6d57451ec22,protocol_on_demand,protocol_inference,on_demand_epr,0.95,552,552,460,0,46,2,0
e2f34c9574b383ef5ecf,protocol_prefetch,protocol_inference,prefetched_epr,0.95,596,596,460,136,68,3,0
c5481206ca4dd0948cce,protocol_telegate,protocol_inference,telegate,0.95,640,640,504,136,68,3,0
b6121504999bac9d016c,protocol_teledata,protocol_inference,teledata,0.95,640,640,504,136,68,3,0
783f6a5292ffbdf3febe,distill_0,distillation_depth_inference,distill_0,0.95,558,558,460,0,49,5,0
a818d935f449ccd49eb4,distill_1,distillation_depth_inference,distill_1,0.95,684,684,504,0,90,2,44
938b4e6974b4d848a81f,distill_2,distillation_depth_inference,distill_2,0.95,914,914,548,0,183,7,88
f2f810c71282480caab8,retry_1,retry_policy_inference,retry_1,0.95,533,533,445,0,44,3,0
95ea683d6d690599355e,retry_2,retry_policy_inference,retry_2,0.95,548,548,460,0,44,0,0
662881918e6cadfc1e93,retry_4,retry_policy_inference,retry_4,0.95,550,550,460,0,45,1,0
8398890fffb00cf47230,service_low_latency,service_class_inference,low_latency,0.95,552,552,460,0,46,2,0
c6f193f83837fbf9f424,service_high_fidelity,service_class_inference,high_fidelity,0.95,916,916,548,0,184,8,88
5c6db42f2889d23545ae,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,596,596,460,135,68,4,0
a46fe2f53a4b4001601d,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,596,596,460,135,68,4,0
85fe6c6161e106a8b114,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,596,596,460,135,68,4,0
beee4d11c43978e02722,protocol_control_telegate,protocol_label_only_control,telegate,0.95,596,596,460,135,68,4,0
b88c3d118409c5c11f8a,protocol_control_teledata,protocol_label_only_control,teledata,0.95,596,596,460,135,68,4,0
02e34431e3da2cf5bf77,service_control_low_latency,service_label_only_control,low_latency,0.95,690,690,504,0,93,5,44
2b0b336eb7c368bb55e4,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,690,690,504,0,93,5,44
55a770017ff0897887d3,protocol_direct,protocol_inference,direct_transfer,0.65,590,590,590,0,0,0,0
308bca44ab1f80ca2626,protocol_on_demand,protocol_inference,on_demand_epr,0.65,787,787,585,0,101,32,0
ebc6294fa919dede3923,protocol_prefetch,protocol_inference,prefetched_epr,0.65,822,822,590,198,116,37,0
9722d142e2d9f293a2eb,protocol_telegate,protocol_inference,telegate,0.65,898,898,660,202,119,39,0
38206349f6e7f2b269f3,protocol_teledata,protocol_inference,teledata,0.65,902,902,660,200,121,45,0
fddc1550e6be063b0754,distill_0,distillation_depth_inference,distill_0,0.65,835,835,585,0,125,56,0
5477c2327ae3d6917cce,distill_1,distillation_depth_inference,distill_1,0.65,1110,1110,660,0,225,85,70
433df0ba0616e7b053dc,distill_2,distillation_depth_inference,distill_2,0.65,1569,1569,723,0,423,147,138
923aff815bf2aa288eae,retry_1,retry_policy_inference,retry_1,0.65,620,620,480,0,70,22,0
494d032ac02a464a5433,retry_2,retry_policy_inference,retry_2,0.65,729,729,555,0,87,24,0
258dc8c468bc834dcd9c,retry_4,retry_policy_inference,retry_4,0.65,788,788,580,0,104,36,0
c18162211fb583149d7f,service_low_latency,service_class_inference,low_latency,0.65,804,804,590,0,107,37,0
f3065c22c5531c760be1,service_high_fidelity,service_class_inference,high_fidelity,0.65,1518,1518,702,0,408,138,132
6190402b33e90452afea,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,818,818,590,197,114,34,0
7c886912d0ad8c050a71,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,818,818,590,197,114,34,0
36788b0349e713a170db,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,818,818,590,197,114,34,0
5406a29be44402b72bc0,protocol_control_telegate,protocol_label_only_control,telegate,0.65,818,818,590,197,114,34,0
8f1dba1559f7f2a1582d,protocol_control_teledata,protocol_label_only_control,teledata,0.65,818,818,590,197,114,34,0
08e7e20cc39438dcbe4c,service_control_low_latency,service_label_only_control,low_latency,0.65,1054,1054,648,0,203,67,68
69d3d1d53020a4ef4921,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,1054,1054,648,0,203,67,68
e32ff14e856e43fef5cd,protocol_direct,protocol_inference,direct_transfer,0.8,590,590,590,0,0,0,0
ccb2912ade839f56a8f0,protocol_on_demand,protocol_inference,on_demand_epr,0.8,776,776,590,0,93,23,0
6e333510d77960d70999,protocol_prefetch,protocol_inference,prefetched_epr,0.8,788,788,590,182,99,19,0
6d58cb32dd960efe026e,protocol_telegate,protocol_inference,telegate,0.8,852,852,660,180,96,15,0
554834009fb539a46126,protocol_teledata,protocol_inference,teledata,0.8,868,868,660,186,104,25,0
436612d02f8fa4bde92b,distill_0,distillation_depth_inference,distill_0,0.8,770,770,590,0,90,20,0
02d03dd2070b7aa106e9,distill_1,distillation_depth_inference,distill_1,0.8,1006,1006,660,0,173,33,70
2f06eeb69f3e064355be,distill_2,distillation_depth_inference,distill_2,0.8,1416,1416,730,0,343,63,140
dd5249199d2f8554c073,retry_1,retry_policy_inference,retry_1,0.8,670,670,530,0,70,12,0
b1d94ecef24d1e972630,retry_2,retry_policy_inference,retry_2,0.8,732,732,550,0,91,29,0
1f1cf77592614cbc3dfb,retry_4,retry_policy_inference,retry_4,0.8,762,762,590,0,86,16,0
c70fc59319b0e538fa62,service_low_latency,service_class_inference,low_latency,0.8,772,772,590,0,91,21,0
773e8ed5d6cefb3541d4,service_high_fidelity,service_class_inference,high_fidelity,0.8,1452,1452,730,0,361,81,140
0da351905f3414caa5ef,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,778,778,590,178,94,13,0
c30e9536b86d73e56fbc,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,778,778,590,178,94,13,0
e7fb88e08cad4b86df47,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,778,778,590,178,94,13,0
946dbbbf9f2a3eacae1c,protocol_control_telegate,protocol_label_only_control,telegate,0.8,778,778,590,178,94,13,0
3f0189a400cb2a992a5a,protocol_control_teledata,protocol_label_only_control,teledata,0.8,778,778,590,178,94,13,0
a568fb18cf57454fd11a,service_control_low_latency,service_label_only_control,low_latency,0.8,1006,1006,654,0,176,38,69
aed63c15334bd80988fb,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,1006,1006,654,0,176,38,69
f89dac81f1b604a046c3,protocol_direct,protocol_inference,direct_transfer,0.95,590,590,590,0,0,0,0
0abd014c06844a6d3f6d,protocol_on_demand,protocol_inference,on_demand_epr,0.95,734,734,590,0,72,2,0
58418051b7d0c63a1fdd,protocol_prefetch,protocol_inference,prefetched_epr,0.95,764,764,590,172,87,5,0
54bb1067a0bac6f94cf6,protocol_telegate,protocol_inference,telegate,0.95,832,832,660,171,86,4,0
46c708735f56e111ca50,protocol_teledata,protocol_inference,teledata,0.95,828,828,660,168,84,3,0
83bd0cf5189a6d83c5f5,distill_0,distillation_depth_inference,distill_0,0.95,738,738,590,0,74,4,0
3aff824611a08d6d1f4e,distill_1,distillation_depth_inference,distill_1,0.95,946,946,660,0,143,3,70
7ad1ac69c09c0c29b130,distill_2,distillation_depth_inference,distill_2,0.95,1306,1306,730,0,288,8,140
a8d73575045d51c437f1,retry_1,retry_policy_inference,retry_1,0.95,705,705,565,0,70,5,0
f05a03f5eb87eb4dd447,retry_2,retry_policy_inference,retry_2,0.95,734,734,590,0,72,2,0
cf39cbc343ef1f4ff23a,retry_4,retry_policy_inference,retry_4,0.95,732,732,590,0,71,1,0
7cdb08348f11308e8e58,service_low_latency,service_class_inference,low_latency,0.95,740,740,590,0,75,5,0
cb6f1dd37d174f10e87f,service_high_fidelity,service_class_inference,high_fidelity,0.95,1318,1318,730,0,294,14,140
26f7419c9ff6f6cd317b,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,770,770,590,174,90,9,0
0909848ebda56ccca13b,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,770,770,590,174,90,9,0
4cffee6f5306314df946,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,770,770,590,174,90,9,0
48e12e3d251b3e15724d,protocol_control_telegate,protocol_label_only_control,telegate,0.95,770,770,590,174,90,9,0
ac79d2c09da8db67f030,protocol_control_teledata,protocol_label_only_control,teledata,0.95,770,770,590,174,90,9,0
9bcec9869406e9c9b188,service_control_low_latency,service_label_only_control,low_latency,0.95,950,950,660,0,145,5,70
80346ec7e9d4aea1ad8f,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,950,950,660,0,145,5,70
5acbe1e4bd3df5f8dcc2,protocol_direct,protocol_inference,direct_transfer,0.65,590,590,590,0,0,0,0
f715fec614776935a4b5,protocol_on_demand,protocol_inference,on_demand_epr,0.65,782,782,580,0,101,33,0
6aa4bebf51af323f4bdd,protocol_prefetch,protocol_inference,prefetched_epr,0.65,862,862,590,215,136,60,0
b94fb7bdd4fc4371e535,protocol_telegate,protocol_inference,telegate,0.65,902,902,660,200,121,45,0
7ea8647197642f3a126f,protocol_teledata,protocol_inference,teledata,0.65,896,896,660,198,118,41,0
73df3ce06623200719d6,distill_0,distillation_depth_inference,distill_0,0.65,798,798,590,0,104,34,0
2fe50d1282b72ef7689d,distill_1,distillation_depth_inference,distill_1,0.65,1090,1090,660,0,215,75,70
9274df3ea016bfaa5bc0,distill_2,distillation_depth_inference,distill_2,0.65,1560,1560,730,0,415,135,140
62decb336497de90e289,retry_1,retry_policy_inference,retry_1,0.65,610,610,470,0,70,24,0
4855bd9b9f1466baf913,retry_2,retry_policy_inference,retry_2,0.65,735,735,545,0,95,34,0
88297648c166ad7aeaec,retry_4,retry_policy_inference,retry_4,0.65,813,813,585,0,114,45,0
95694dbc0d497075f0e5,service_low_latency,service_class_inference,low_latency,0.65,813,813,585,0,114,45,0
46b24470ae2c83a5bbb1,service_high_fidelity,service_class_inference,high_fidelity,0.65,1524,1524,716,0,404,128,136
6029ecf852ad5ee98c5b,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,802,802,590,189,106,26,0
d68abd28b41f326faafc,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,802,802,590,189,106,26,0
5494a7012c5f62848993,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,802,802,590,189,106,26,0
3bbbae12ea1edc975738,protocol_control_telegate,protocol_label_only_control,telegate,0.65,802,802,590,189,106,26,0
519ec6bcb8f4f0bb1cf1,protocol_control_teledata,protocol_label_only_control,teledata,0.65,802,802,590,189,106,26,0
29f079f943eb1f983269,service_control_low_latency,service_label_only_control,low_latency,0.65,1084,1084,654,0,215,77,69
50880f70091c0cdf0b08,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,1084,1084,654,0,215,77,69
f3428f497d91a4a61737,protocol_direct,protocol_inference,direct_transfer,0.8,590,590,590,0,0,0,0
24779fcd0e3e92c92dfe,protocol_on_demand,protocol_inference,on_demand_epr,0.8,769,769,585,0,92,23,0
ef7c0ce67d0a6e289dd2,protocol_prefetch,protocol_inference,prefetched_epr,0.8,792,792,590,183,101,22,0
f66458b9b8e6f28a1a07,protocol_telegate,protocol_inference,telegate,0.8,864,864,660,185,102,22,0
f6893ebb811736f0b694,protocol_teledata,protocol_inference,teledata,0.8,852,852,660,180,96,15,0
0773b9fb564547364493,distill_0,distillation_depth_inference,distill_0,0.8,756,756,590,0,83,13,0
0816f3c1b14913000924,distill_1,distillation_depth_inference,distill_1,0.8,1022,1022,660,0,181,41,70
2aead2a197f07d626525,distill_2,distillation_depth_inference,distill_2,0.8,1420,1420,730,0,345,65,140
ec662ae794f2f028433f,retry_1,retry_policy_inference,retry_1,0.8,670,670,530,0,70,12,0
75a5d836da0e30a84f77,retry_2,retry_policy_inference,retry_2,0.8,734,734,570,0,82,16,0
08bc1e20e7b8d4405686,retry_4,retry_policy_inference,retry_4,0.8,752,752,590,0,81,11,0
526852a6d149362fa70c,service_low_latency,service_class_inference,low_latency,0.8,754,754,590,0,82,12,0
716775ac0b15133df395,service_high_fidelity,service_class_inference,high_fidelity,0.8,1409,1409,723,0,343,65,138
47804de987be8b1c3a5c,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,792,792,590,186,101,19,0
98db8735bc2ad6c2af4c,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,792,792,590,186,101,19,0
c4c1a6633de8e9a5322b,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,792,792,590,186,101,19,0
a557ede8103414d3318d,protocol_control_telegate,protocol_label_only_control,telegate,0.8,792,792,590,186,101,19,0
8c5a281b70a2ef0620f3,protocol_control_teledata,protocol_label_only_control,teledata,0.8,792,792,590,186,101,19,0
86955db744c696ea1fa6,service_control_low_latency,service_label_only_control,low_latency,0.8,1018,1018,660,0,179,39,70
e762fa2b4c0f8347dd0f,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,1018,1018,660,0,179,39,70
0ed02ef1b9ebc2f9ce10,protocol_direct,protocol_inference,direct_transfer,0.95,590,590,590,0,0,0,0
05b9da78ee75a8a0e488,protocol_on_demand,protocol_inference,on_demand_epr,0.95,738,738,590,0,74,4,0
42cab7028b5610ab710b,protocol_prefetch,protocol_inference,prefetched_epr,0.95,762,762,590,171,86,4,0
bb75412df4fff35d9ad2,protocol_telegate,protocol_inference,telegate,0.95,826,826,660,168,83,1,0
5bfc3d182e309301b307,protocol_teledata,protocol_inference,teledata,0.95,848,848,660,179,94,12,0
1e88af755c209d752d2a,distill_0,distillation_depth_inference,distill_0,0.95,744,744,590,0,77,7,0
b583129733c0c7332ebd,distill_1,distillation_depth_inference,distill_1,0.95,956,956,660,0,148,8,70
0d3bbd612ef95224e116,distill_2,distillation_depth_inference,distill_2,0.95,1320,1320,730,0,295,15,140
ccb50f6375f806b172dc,retry_1,retry_policy_inference,retry_1,0.95,715,715,575,0,70,3,0
1df70e65863624d52706,retry_2,retry_policy_inference,retry_2,0.95,734,734,590,0,72,2,0
5551492ac660464cda62,retry_4,retry_policy_inference,retry_4,0.95,730,730,590,0,70,0,0
e3807fb44e4ebac8a164,service_low_latency,service_class_inference,low_latency,0.95,734,734,590,0,72,2,0
104bb97da2516d5440c5,service_high_fidelity,service_class_inference,high_fidelity,0.95,1318,1318,730,0,294,14,140
dd7ebec685d8110267d0,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,768,768,590,174,89,7,0
c09a79940a66938b9322,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,768,768,590,174,89,7,0
0a59a8bce2e9f4b648cc,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,768,768,590,174,89,7,0
ab1ea53fe008ec8f5d98,protocol_control_telegate,protocol_label_only_control,telegate,0.95,768,768,590,174,89,7,0
c2982b99d2269ba576ff,protocol_control_teledata,protocol_label_only_control,teledata,0.95,768,768,590,174,89,7,0
89f1274da4a67a8f04af,service_control_low_latency,service_label_only_control,low_latency,0.95,946,946,660,0,143,3,70
8e98b924f89e17f94ebc,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,946,946,660,0,143,3,70
5a3144a65caac89cfd3f,protocol_direct,protocol_inference,direct_transfer,0.65,330,330,330,0,0,0,0
b05b0ac633bbefac88c0,protocol_on_demand,protocol_inference,on_demand_epr,0.65,380,380,330,0,25,7,0
cf114f456072ecba73bd,protocol_prefetch,protocol_inference,prefetched_epr,0.65,486,486,330,115,78,32,0
777c0208a6fe179504de,protocol_telegate,protocol_inference,telegate,0.65,502,502,348,113,77,30,0
06c6df9a4bc32ede95e3,protocol_teledata,protocol_inference,teledata,0.65,484,484,348,104,68,22,0
9fbcfff898192336121a,distill_0,distillation_depth_inference,distill_0,0.65,372,372,330,0,21,3,0
76e9486f8662e8d85a8f,distill_1,distillation_depth_inference,distill_1,0.65,456,456,348,0,54,18,18
f7aaa77eb1a9af563647,distill_2,distillation_depth_inference,distill_2,0.65,600,600,366,0,117,45,36
b3d6ec28a99156813263,retry_1,retry_policy_inference,retry_1,0.65,356,356,320,0,18,2,0
26a436bb4418449128a0,retry_2,retry_policy_inference,retry_2,0.65,353,353,305,0,24,11,0
beb5b74c1e248b2cd792,retry_4,retry_policy_inference,retry_4,0.65,380,380,330,0,25,7,0
b654bab3ca8532b818a3,service_low_latency,service_class_inference,low_latency,0.65,376,376,330,0,23,5,0
a13a50374a71120d80df,service_high_fidelity,service_class_inference,high_fidelity,0.65,567,567,359,0,104,33,34
a6f2ff5e1ebc3c64e355,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,472,472,330,108,71,22,0
95ab7a4c6ead2b2eb4ae,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,472,472,330,108,71,22,0
0e921d7210dcdba728f0,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,472,472,330,108,71,22,0
0fdd714501518685ad4f,protocol_control_telegate,protocol_label_only_control,telegate,0.65,472,472,330,108,71,22,0
e3633665e70db9f83d42,protocol_control_teledata,protocol_label_only_control,teledata,0.65,472,472,330,108,71,22,0
6f331348ffb675d6ce87,service_control_low_latency,service_label_only_control,low_latency,0.65,446,446,348,0,49,13,18
f0b92be2c6c36eb89d07,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,446,446,348,0,49,13,18
97b442eafe3d42ed907f,protocol_direct,protocol_inference,direct_transfer,0.8,330,330,330,0,0,0,0
c43f90fad6f16c60f9ba,protocol_on_demand,protocol_inference,on_demand_epr,0.8,380,380,330,0,25,7,0
b3f7bd74092b697547a5,protocol_prefetch,protocol_inference,prefetched_epr,0.8,450,450,330,97,60,11,0
afb41db78c6386e2d79e,protocol_telegate,protocol_inference,telegate,0.8,482,482,348,104,67,20,0
3282b70c68c150fa3750,protocol_teledata,protocol_inference,teledata,0.8,468,468,348,97,60,11,0
7eca65e18fd883f06d05,distill_0,distillation_depth_inference,distill_0,0.8,384,384,330,0,27,9,0
11dbe58051a16320545b,distill_1,distillation_depth_inference,distill_1,0.8,442,442,348,0,47,11,18
3a0c7775effae64168a3,distill_2,distillation_depth_inference,distill_2,0.8,534,534,366,0,84,12,36
00d39cc4da2de58ee642,retry_1,retry_policy_inference,retry_1,0.8,366,366,330,0,18,0,0
63e90d59d26f79004e7f,retry_2,retry_policy_inference,retry_2,0.8,376,376,330,0,23,5,0
15695db4abbe5c70280d,retry_4,retry_policy_inference,retry_4,0.8,374,374,330,0,22,4,0
0c1454d53b0d5dfca89f,service_low_latency,service_class_inference,low_latency,0.8,372,372,330,0,21,3,0
60cc6ed4d5ffdd7b988b,service_high_fidelity,service_class_inference,high_fidelity,0.8,556,556,366,0,95,23,36
f60adeac95d1c8f672b1,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,442,442,330,93,56,6,0
fe08414cc7f454c679ef,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,442,442,330,93,56,6,0
9164e480bab00dee5150,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,442,442,330,93,56,6,0
de4d2e70184e3d883b51,protocol_control_telegate,protocol_label_only_control,telegate,0.8,442,442,330,93,56,6,0
064e3105606f2bbfcb5e,protocol_control_teledata,protocol_label_only_control,teledata,0.8,442,442,330,93,56,6,0
adc116ee198ea1c0da6f,service_control_low_latency,service_label_only_control,low_latency,0.8,446,446,348,0,49,13,18
6ea35d9ed1aaa2eca487,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,446,446,348,0,49,13,18
26c65b70deff27dc101b,protocol_direct,protocol_inference,direct_transfer,0.95,330,330,330,0,0,0,0
1f3ed542fb20c7606dfa,protocol_on_demand,protocol_inference,on_demand_epr,0.95,366,366,330,0,18,0,0
ddce609a9d37e158bf42,protocol_prefetch,protocol_inference,prefetched_epr,0.95,432,432,330,88,51,1,0
8a572e285636f4d6308b,protocol_telegate,protocol_inference,telegate,0.95,456,456,348,91,54,4,0
