victim_qasm,allocation_policy,num_modules,simultaneous_tenants,victim_modules_requested,hub_capacity,interfaces_per_module,trial_id,seed,tenant_id,role,accepted,requested_modules,assigned_modules,remote_endpoint_modules,partition_to_module_json,rejection_reason
sat_n11.qasm,communication_minimizing,8,4,3,2,2,0,28763156,attacker,attacker,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,0,28763156,background_0,background,True,3,"5,6,7","5,6,7","{""0"": 5, ""1"": 6, ""2"": 7}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,0,28763156,background_1,background,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,1,28763157,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 1, ""1"": 0, ""2"": 2}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,1,28763157,attacker,attacker,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,1,28763157,background_0,background,True,3,"5,6,7","5,6,7","{""0"": 5, ""1"": 6, ""2"": 7}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,1,28763157,background_1,background,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 2, ""2"": 1}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,2,28763158,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 1, ""1"": 0, ""2"": 2}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,2,28763158,attacker,attacker,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,2,28763158,background_0,background,True,3,"5,6,7","5,6,7","{""0"": 5, ""1"": 7, ""2"": 6}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,2,28763158,background_1,background,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,3,28763159,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 1, ""1"": 0, ""2"": 2}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,3,28763159,attacker,attacker,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,3,28763159,background_0,background,True,3,"5,6,7","5,6,7","{""0"": 5, ""1"": 6, ""2"": 7}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,3,28763159,background_1,background,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,4,28763160,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 1, ""1"": 0, ""2"": 2}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,4,28763160,attacker,attacker,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,4,28763160,background_0,background,True,3,"5,6,7","5,6,7","{""0"": 5, ""1"": 6, ""2"": 7}",
sat_n11.qasm,communication_minimizing,8,4,3,2,2,4,28763160,background_1,background,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,0,28763166,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 1, ""1"": 0, ""2"": 2}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,0,28763166,attacker,attacker,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,0,28763166,background_0,background,True,3,"2,3,4","2,3,4","{""0"": 2, ""1"": 3, ""2"": 4}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,0,28763166,background_1,background,True,3,"3,4,5","3,4,5","{""0"": 3, ""1"": 4, ""2"": 5}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,1,28763167,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 1, ""1"": 0, ""2"": 2}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,1,28763167,attacker,attacker,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,1,28763167,background_0,background,True,3,"2,3,4","2,3,4","{""0"": 2, ""1"": 3, ""2"": 4}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,1,28763167,background_1,background,True,3,"3,4,5","3,4,5","{""0"": 3, ""1"": 4, ""2"": 5}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,2,28763168,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 1, ""1"": 0, ""2"": 2}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,2,28763168,attacker,attacker,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,2,28763168,background_0,background,True,3,"2,3,4","2,3,4","{""0"": 2, ""1"": 3, ""2"": 4}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,2,28763168,background_1,background,True,3,"3,4,5","3,4,5","{""0"": 4, ""1"": 3, ""2"": 5}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,3,28763169,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 1, ""1"": 0, ""2"": 2}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,3,28763169,attacker,attacker,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,3,28763169,background_0,background,True,3,"2,3,4","2,3,4","{""0"": 3, ""1"": 2, ""2"": 4}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,3,28763169,background_1,background,True,3,"3,4,5","3,4,5","{""0"": 3, ""1"": 4, ""2"": 5}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,4,28763170,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 1, ""1"": 0, ""2"": 2}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,4,28763170,attacker,attacker,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,4,28763170,background_0,background,True,3,"2,3,4","2,3,4","{""0"": 2, ""1"": 3, ""2"": 4}",
sat_n11.qasm,communication_consolidating,8,4,3,2,2,4,28763170,background_1,background,True,3,"3,4,5","3,4,5","{""0"": 4, ""1"": 3, ""2"": 5}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,0,28763176,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,0,28763176,attacker,attacker,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,0,28763176,background_0,background,True,3,"5,6,7","5,6,7","{""0"": 5, ""1"": 6, ""2"": 7}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,0,28763176,background_1,background,False,3,,,{},no_feasible_module_subset
sat_n11.qasm,endpoint_separation,8,4,3,2,2,1,28763177,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,1,28763177,attacker,attacker,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,1,28763177,background_0,background,True,3,"5,6,7","5,6,7","{""0"": 5, ""1"": 6, ""2"": 7}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,1,28763177,background_1,background,False,3,,,{},no_feasible_module_subset
sat_n11.qasm,endpoint_separation,8,4,3,2,2,2,28763178,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,2,28763178,attacker,attacker,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,2,28763178,background_0,background,True,3,"5,6,7","5,6,7","{""0"": 5, ""1"": 6, ""2"": 7}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,2,28763178,background_1,background,False,3,,,{},no_feasible_module_subset
sat_n11.qasm,endpoint_separation,8,4,3,2,2,3,28763179,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,3,28763179,attacker,attacker,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,3,28763179,background_0,background,True,3,"5,6,7","5,6,7","{""0"": 5, ""1"": 6, ""2"": 7}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,3,28763179,background_1,background,False,3,,,{},no_feasible_module_subset
sat_n11.qasm,endpoint_separation,8,4,3,2,2,4,28763180,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,4,28763180,attacker,attacker,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,4,28763180,background_0,background,True,3,"5,6,7","5,6,7","{""0"": 5, ""1"": 6, ""2"": 7}",
sat_n11.qasm,endpoint_separation,8,4,3,2,2,4,28763180,background_1,background,False,3,,,{},no_feasible_module_subset
sat_n11.qasm,first_fit_admission,8,4,3,2,2,0,28763186,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,0,28763186,attacker,attacker,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,0,28763186,background_0,background,True,3,"2,3,4","2,3,4","{""0"": 2, ""1"": 3, ""2"": 4}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,0,28763186,background_1,background,True,3,"3,4,5","3,4,5","{""0"": 3, ""1"": 4, ""2"": 5}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,1,28763187,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,1,28763187,attacker,attacker,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,1,28763187,background_0,background,True,3,"2,3,4","2,3,4","{""0"": 2, ""1"": 3, ""2"": 4}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,1,28763187,background_1,background,True,3,"3,4,5","3,4,5","{""0"": 3, ""1"": 4, ""2"": 5}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,2,28763188,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,2,28763188,attacker,attacker,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,2,28763188,background_0,background,True,3,"2,3,4","2,3,4","{""0"": 2, ""1"": 3, ""2"": 4}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,2,28763188,background_1,background,True,3,"3,4,5","3,4,5","{""0"": 3, ""1"": 4, ""2"": 5}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,3,28763189,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,3,28763189,attacker,attacker,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,3,28763189,background_0,background,True,3,"2,3,4","2,3,4","{""0"": 2, ""1"": 3, ""2"": 4}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,3,28763189,background_1,background,True,3,"3,4,5","3,4,5","{""0"": 3, ""1"": 4, ""2"": 5}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,4,28763190,victim,victim,True,3,"0,1,2","0,1,2","{""0"": 0, ""1"": 1, ""2"": 2}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,4,28763190,attacker,attacker,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,4,28763190,background_0,background,True,3,"2,3,4","2,3,4","{""0"": 2, ""1"": 3, ""2"": 4}",
sat_n11.qasm,first_fit_admission,8,4,3,2,2,4,28763190,background_1,background,True,3,"3,4,5","3,4,5","{""0"": 3, ""1"": 4, ""2"": 5}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,0,29152016,victim,victim,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,0,29152016,attacker,attacker,True,2,"6,7","6,7","{""0"": 6, ""1"": 7}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,0,29152016,background_0,background,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,0,29152016,background_1,background,True,2,"2,3","2,3","{""0"": 2, ""1"": 3}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,0,29152016,background_2,background,True,2,"2,3","2,3","{""0"": 2, ""1"": 3}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,0,29152016,background_3,background,True,2,"4,5","4,5","{""0"": 4, ""1"": 5}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,0,29152016,background_4,background,True,2,"4,5","4,5","{""0"": 4, ""1"": 5}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,0,29152016,background_5,background,True,2,"6,7","6,7","{""0"": 6, ""1"": 7}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,1,29152017,victim,victim,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,1,29152017,attacker,attacker,True,2,"6,7","6,7","{""0"": 6, ""1"": 7}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,1,29152017,background_0,background,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,1,29152017,background_1,background,True,2,"2,3","2,3","{""0"": 2, ""1"": 3}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,1,29152017,background_2,background,True,2,"2,3","2,3","{""0"": 2, ""1"": 3}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,1,29152017,background_3,background,True,2,"4,5","4,5","{""0"": 4, ""1"": 5}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,1,29152017,background_4,background,True,2,"4,5","4,5","{""0"": 4, ""1"": 5}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,1,29152017,background_5,background,True,2,"6,7","6,7","{""0"": 6, ""1"": 7}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,2,29152018,victim,victim,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,2,29152018,attacker,attacker,True,2,"6,7","6,7","{""0"": 6, ""1"": 7}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,2,29152018,background_0,background,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,2,29152018,background_1,background,True,2,"2,3","2,3","{""0"": 2, ""1"": 3}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,2,29152018,background_2,background,True,2,"2,3","2,3","{""0"": 2, ""1"": 3}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,2,29152018,background_3,background,True,2,"4,5","4,5","{""0"": 4, ""1"": 5}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,2,29152018,background_4,background,True,2,"4,5","4,5","{""0"": 4, ""1"": 5}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,2,29152018,background_5,background,True,2,"6,7","6,7","{""0"": 6, ""1"": 7}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,3,29152019,victim,victim,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,3,29152019,attacker,attacker,True,2,"6,7","6,7","{""0"": 6, ""1"": 7}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,3,29152019,background_0,background,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,3,29152019,background_1,background,True,2,"2,3","2,3","{""0"": 2, ""1"": 3}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,3,29152019,background_2,background,True,2,"2,3","2,3","{""0"": 2, ""1"": 3}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,3,29152019,background_3,background,True,2,"4,5","4,5","{""0"": 4, ""1"": 5}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,3,29152019,background_4,background,True,2,"4,5","4,5","{""0"": 4, ""1"": 5}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,3,29152019,background_5,background,True,2,"6,7","6,7","{""0"": 6, ""1"": 7}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,4,29152020,victim,victim,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,4,29152020,attacker,attacker,True,2,"6,7","6,7","{""0"": 6, ""1"": 7}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,4,29152020,background_0,background,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,4,29152020,background_1,background,True,2,"2,3","2,3","{""0"": 2, ""1"": 3}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,4,29152020,background_2,background,True,2,"2,3","2,3","{""0"": 2, ""1"": 3}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,4,29152020,background_3,background,True,2,"4,5","4,5","{""0"": 4, ""1"": 5}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,4,29152020,background_4,background,True,2,"4,5","4,5","{""0"": 4, ""1"": 5}",
sat_n11.qasm,fixed_p1,8,8,2,1,1,4,29152020,background_5,background,True,2,"6,7","6,7","{""0"": 6, ""1"": 7}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,0,29152026,victim,victim,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,0,29152026,attacker,attacker,True,2,"1,2","1,2","{""0"": 1, ""1"": 2}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,0,29152026,background_0,background,True,2,"0,2","0,2","{""0"": 0, ""1"": 2}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,0,29152026,background_1,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,0,29152026,background_2,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,0,29152026,background_3,background,True,2,"5,6","5,6","{""0"": 5, ""1"": 6}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,0,29152026,background_4,background,True,2,"5,6","5,6","{""0"": 5, ""1"": 6}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,0,29152026,background_5,background,False,2,,,{},no_feasible_module_subset
sat_n11.qasm,fixed_p2,8,8,2,1,1,1,29152027,victim,victim,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,1,29152027,attacker,attacker,True,2,"1,2","1,2","{""0"": 1, ""1"": 2}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,1,29152027,background_0,background,True,2,"0,2","0,2","{""0"": 0, ""1"": 2}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,1,29152027,background_1,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,1,29152027,background_2,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,1,29152027,background_3,background,True,2,"5,6","5,6","{""0"": 5, ""1"": 6}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,1,29152027,background_4,background,True,2,"5,6","5,6","{""0"": 5, ""1"": 6}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,1,29152027,background_5,background,False,2,,,{},no_feasible_module_subset
sat_n11.qasm,fixed_p2,8,8,2,1,1,2,29152028,victim,victim,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,2,29152028,attacker,attacker,True,2,"1,2","1,2","{""0"": 1, ""1"": 2}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,2,29152028,background_0,background,True,2,"0,2","0,2","{""0"": 0, ""1"": 2}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,2,29152028,background_1,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,2,29152028,background_2,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,2,29152028,background_3,background,True,2,"5,6","5,6","{""0"": 5, ""1"": 6}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,2,29152028,background_4,background,True,2,"5,6","5,6","{""0"": 5, ""1"": 6}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,2,29152028,background_5,background,False,2,,,{},no_feasible_module_subset
sat_n11.qasm,fixed_p2,8,8,2,1,1,3,29152029,victim,victim,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,3,29152029,attacker,attacker,True,2,"1,2","1,2","{""0"": 1, ""1"": 2}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,3,29152029,background_0,background,True,2,"0,2","0,2","{""0"": 0, ""1"": 2}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,3,29152029,background_1,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,3,29152029,background_2,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,3,29152029,background_3,background,True,2,"5,6","5,6","{""0"": 5, ""1"": 6}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,3,29152029,background_4,background,True,2,"5,6","5,6","{""0"": 5, ""1"": 6}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,3,29152029,background_5,background,False,2,,,{},no_feasible_module_subset
sat_n11.qasm,fixed_p2,8,8,2,1,1,4,29152030,victim,victim,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,4,29152030,attacker,attacker,True,2,"1,2","1,2","{""0"": 1, ""1"": 2}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,4,29152030,background_0,background,True,2,"0,2","0,2","{""0"": 0, ""1"": 2}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,4,29152030,background_1,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,4,29152030,background_2,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,4,29152030,background_3,background,True,2,"5,6","5,6","{""0"": 5, ""1"": 6}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,4,29152030,background_4,background,True,2,"5,6","5,6","{""0"": 5, ""1"": 6}",
sat_n11.qasm,fixed_p2,8,8,2,1,1,4,29152030,background_5,background,False,2,,,{},no_feasible_module_subset
sat_n11.qasm,uniform_random,8,8,2,1,1,0,29152036,victim,victim,True,2,"0,7","0,7","{""0"": 0, ""1"": 7}",
sat_n11.qasm,uniform_random,8,8,2,1,1,0,29152036,attacker,attacker,True,2,"2,6","2,6","{""0"": 2, ""1"": 6}",
sat_n11.qasm,uniform_random,8,8,2,1,1,0,29152036,background_0,background,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,uniform_random,8,8,2,1,1,0,29152036,background_1,background,True,2,"2,5","2,5","{""0"": 2, ""1"": 5}",
sat_n11.qasm,uniform_random,8,8,2,1,1,0,29152036,background_2,background,True,2,"4,6","4,6","{""0"": 4, ""1"": 6}",
sat_n11.qasm,uniform_random,8,8,2,1,1,0,29152036,background_3,background,True,2,"3,5","3,5","{""0"": 3, ""1"": 5}",
sat_n11.qasm,uniform_random,8,8,2,1,1,0,29152036,background_4,background,True,2,"1,3","1,3","{""0"": 1, ""1"": 3}",
sat_n11.qasm,uniform_random,8,8,2,1,1,0,29152036,background_5,background,True,2,"4,7","4,7","{""0"": 4, ""1"": 7}",
sat_n11.qasm,uniform_random,8,8,2,1,1,1,29152037,victim,victim,True,2,"2,6","2,6","{""0"": 2, ""1"": 6}",
sat_n11.qasm,uniform_random,8,8,2,1,1,1,29152037,attacker,attacker,True,2,"1,7","1,7","{""0"": 1, ""1"": 7}",
sat_n11.qasm,uniform_random,8,8,2,1,1,1,29152037,background_0,background,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,uniform_random,8,8,2,1,1,1,29152037,background_1,background,True,2,"4,5","4,5","{""0"": 4, ""1"": 5}",
sat_n11.qasm,uniform_random,8,8,2,1,1,1,29152037,background_2,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
sat_n11.qasm,uniform_random,8,8,2,1,1,1,29152037,background_3,background,True,2,"5,7","5,7","{""0"": 5, ""1"": 7}",
sat_n11.qasm,uniform_random,8,8,2,1,1,1,29152037,background_4,background,True,2,"2,6","2,6","{""0"": 2, ""1"": 6}",
sat_n11.qasm,uniform_random,8,8,2,1,1,1,29152037,background_5,background,True,2,"0,3","0,3","{""0"": 0, ""1"": 3}",
sat_n11.qasm,uniform_random,8,8,2,1,1,2,29152038,victim,victim,True,2,"2,5","2,5","{""0"": 2, ""1"": 5}",
sat_n11.qasm,uniform_random,8,8,2,1,1,2,29152038,attacker,attacker,True,2,"0,2","0,2","{""0"": 0, ""1"": 2}",
sat_n11.qasm,uniform_random,8,8,2,1,1,2,29152038,background_0,background,True,2,"3,6","3,6","{""0"": 3, ""1"": 6}",
sat_n11.qasm,uniform_random,8,8,2,1,1,2,29152038,background_1,background,True,2,"1,7","1,7","{""0"": 1, ""1"": 7}",
sat_n11.qasm,uniform_random,8,8,2,1,1,2,29152038,background_2,background,True,2,"0,3","0,3","{""0"": 0, ""1"": 3}",
sat_n11.qasm,uniform_random,8,8,2,1,1,2,29152038,background_3,background,True,2,"5,6","5,6","{""0"": 5, ""1"": 6}",
sat_n11.qasm,uniform_random,8,8,2,1,1,2,29152038,background_4,background,True,2,"4,7","4,7","{""0"": 4, ""1"": 7}",
sat_n11.qasm,uniform_random,8,8,2,1,1,2,29152038,background_5,background,True,2,"1,4","1,4","{""0"": 1, ""1"": 4}",
sat_n11.qasm,uniform_random,8,8,2,1,1,3,29152039,victim,victim,True,2,"0,1","0,1","{""0"": 0, ""1"": 1}",
sat_n11.qasm,uniform_random,8,8,2,1,1,3,29152039,attacker,attacker,True,2,"2,6","2,6","{""0"": 2, ""1"": 6}",
sat_n11.qasm,uniform_random,8,8,2,1,1,3,29152039,background_0,background,True,2,"3,7","3,7","{""0"": 3, ""1"": 7}",
sat_n11.qasm,uniform_random,8,8,2,1,1,3,29152039,background_1,background,True,2,"6,7","6,7","{""0"": 6, ""1"": 7}",
sat_n11.qasm,uniform_random,8,8,2,1,1,3,29152039,background_2,background,True,2,"2,5","2,5","{""0"": 2, ""1"": 5}",
sat_n11.qasm,uniform_random,8,8,2,1,1,3,29152039,background_3,background,True,2,"3,4","3,4","{""0"": 3, ""1"": 4}",
