victim_qasm,victim_tag,knob,uncertainty_name,uncertainty_half_width_ns,trial_id,random_seed,victim_start_offset_ns,attacker_start_error_ns,victim_true_start_ns,attacker_estimated_start_ns,attacker_window_end_ns,observation_duration_ns,probe_name,spacing_pattern,probe_round_period_ns,placement,workload_type,hub_max_concurrent_transfers,total_attacker_remote_requests,baseline_avg_waiting_time_ns,baseline_max_waiting_time_ns,avg_excess_waiting_time_ns,avg_excess_turnaround_time_ns,median_excess_turnaround_time_ns,max_excess_turnaround_time_ns,total_excess_turnaround_time_ns,delayed_probe_count,contention_observed_fraction,detection_observed,victim_only_duration_ns,victim_on_duration_ns,victim_slowdown_ns,victim_slowdown_ratio,window_victim_overlap_ns_evaluator_only,pre_victim_probe_count_evaluator_only,useful_probe_count_evaluator_only,post_victim_probe_count_evaluator_only,useful_probe_fraction_evaluator_only,victim_on_hub_makespan_ns
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,7,27,-4560,4560,15440,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,12415.0,12415.0,12415.0,19700.0,595920.0,48,1.0,True,24290.0,24290.0,0.0,1.0,19730.0,0,47,1,0.9791666666666666,45010
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,8,27,-3580,3580,16420,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13360.416666666666,13360.416666666666,13395.0,20370.0,641300.0,48,1.0,True,24290.0,24400.0,110.0,1.0045286125977768,20000.0,0,48,0,1.0,45990
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,9,27,4730,-4730,24730,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,11478.958333333334,11478.958333333334,14735.0,21090.0,550990.0,35,0.7291666666666666,True,24290.0,25210.0,920.0,1.0378756689995883,15270.0,12,36,0,0.75,52910
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,10,27,-3850,3850,16150,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13122.5,13122.5,13125.0,20290.0,629880.0,48,1.0,True,24290.0,24400.0,110.0,1.0045286125977768,20000.0,0,48,0,1.0,45720
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,11,27,480,-480,20480,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13902.5,13902.5,14735.0,21090.0,667320.0,45,0.9375,True,24290.0,25260.0,970.0,1.0399341292713051,19520.0,2,46,0,0.9583333333333334,49810
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,12,27,-2630,2630,17370,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14012.083333333334,14012.083333333334,14035.0,20700.0,672580.0,48,1.0,True,24290.0,24620.0,330.0,1.0135858377933307,20000.0,0,48,0,1.0,46940
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,13,27,2285,-2285,22285,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,12912.604166666666,12912.604166666666,14700.0,21125.0,619805.0,41,0.8541666666666666,True,24290.0,25170.0,880.0,1.036228900782215,17715.0,6,42,0,0.875,51085
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,14,27,2755,-2755,22755,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,12654.375,12654.375,14530.0,21175.0,607410.0,40,0.8333333333333334,True,24290.0,25170.0,880.0,1.036228900782215,17245.0,7,41,0,0.8541666666666666,51445
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,15,27,-3575,3575,16425,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13365.416666666666,13365.416666666666,13400.0,20375.0,641540.0,48,1.0,True,24290.0,24400.0,110.0,1.0045286125977768,20000.0,0,48,0,1.0,45995
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,16,27,-3495,3495,16505,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13431.666666666666,13431.666666666666,13480.0,20455.0,644720.0,48,1.0,True,24290.0,24400.0,110.0,1.0045286125977768,20000.0,0,48,0,1.0,46075
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,17,27,2580,-2580,22580,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,12803.541666666666,12803.541666666666,14735.0,21090.0,614570.0,40,0.8333333333333334,True,24290.0,25260.0,970.0,1.0399341292713051,17420.0,7,41,0,0.8541666666666666,51360
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,18,27,-4665,4665,15335,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,12310.0,12310.0,12310.0,19595.0,590880.0,48,1.0,True,24290.0,24290.0,0.0,1.0,19625.0,0,47,1,0.9791666666666666,44905
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_5us,5000,19,27,1780,-1780,21780,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13212.083333333334,13212.083333333334,14735.0,21090.0,634180.0,42,0.875,True,24290.0,25220.0,930.0,1.0382873610539316,18220.0,5,43,0,0.8958333333333334,50740
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,0,27,-4875,4875,15125,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,4675.0,4675.0,0.0,1.0,0.0,0,0,48,0.0,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,1,27,-195,195,19805,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,671.0416666666666,671.0416666666666,0.0,4140.0,32210.0,15,0.3125,True,4675.0,4785.0,110.0,1.0235294117647058,4480.0,0,11,37,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,2,27,-3850,3850,16150,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,30.3125,30.3125,0.0,795.0,1455.0,3,0.0625,True,4675.0,4675.0,0.0,1.0,825.0,0,2,46,0.041666666666666664,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,3,27,2820,-2820,22820,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,673.8541666666666,673.8541666666666,0.0,4215.0,32345.0,15,0.3125,True,4675.0,4785.0,110.0,1.0235294117647058,4675.0,7,11,30,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,4,27,-980,980,19020,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,490.0,490.0,0.0,3665.0,23520.0,12,0.25,True,4675.0,4675.0,0.0,1.0,3695.0,0,9,39,0.1875,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,5,27,-3560,3560,16440,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,51.666666666666664,51.666666666666664,0.0,1085.0,2480.0,4,0.08333333333333333,True,4675.0,4675.0,0.0,1.0,1115.0,0,3,45,0.0625,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,6,27,2000,-2000,22000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,675.5208333333334,675.5208333333334,0.0,4235.0,32425.0,15,0.3125,True,4675.0,4785.0,110.0,1.0235294117647058,4675.0,5,11,32,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,7,27,-4560,4560,15440,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,1.7708333333333333,1.7708333333333333,0.0,85.0,85.0,1,0.020833333333333332,True,4675.0,4675.0,0.0,1.0,115.0,0,1,47,0.020833333333333332,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,8,27,-3580,3580,16420,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,50.0,50.0,0.0,1065.0,2400.0,4,0.08333333333333333,True,4675.0,4675.0,0.0,1.0,1095.0,0,3,45,0.0625,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,9,27,4730,-4730,24730,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,665.0,665.0,0.0,4025.0,31920.0,14,0.2916666666666667,True,4675.0,4785.0,110.0,1.0235294117647058,4675.0,12,11,25,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,10,27,-3850,3850,16150,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,30.3125,30.3125,0.0,795.0,1455.0,3,0.0625,True,4675.0,4675.0,0.0,1.0,825.0,0,2,46,0.041666666666666664,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,11,27,480,-480,20480,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,670.0,670.0,0.0,4210.0,32160.0,14,0.2916666666666667,True,4675.0,4820.0,145.0,1.0310160427807487,4675.0,2,11,35,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,12,27,-2630,2630,17370,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,158.22916666666666,158.22916666666666,0.0,2015.0,7595.0,7,0.14583333333333334,True,4675.0,4675.0,0.0,1.0,2045.0,0,5,43,0.10416666666666667,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,13,27,2285,-2285,22285,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4100.0,32270.0,15,0.3125,True,4675.0,4785.0,110.0,1.0235294117647058,4675.0,6,11,31,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,14,27,2755,-2755,22755,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,669.5833333333334,669.5833333333334,0.0,4150.0,32140.0,15,0.3125,True,4675.0,4785.0,110.0,1.0235294117647058,4675.0,7,11,30,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,15,27,-3575,3575,16425,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,50.416666666666664,50.416666666666664,0.0,1070.0,2420.0,4,0.08333333333333333,True,4675.0,4675.0,0.0,1.0,1100.0,0,3,45,0.0625,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,16,27,-3495,3495,16505,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,57.083333333333336,57.083333333333336,0.0,1150.0,2740.0,4,0.08333333333333333,True,4675.0,4675.0,0.0,1.0,1180.0,0,3,45,0.0625,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,17,27,2580,-2580,22580,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,670.0,670.0,0.0,4210.0,32160.0,14,0.2916666666666667,True,4675.0,4820.0,145.0,1.0310160427807487,4675.0,7,11,30,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,18,27,-4665,4665,15335,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,4675.0,4675.0,0.0,1.0,10.0,0,0,48,0.0,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_5us,5000,19,27,1780,-1780,21780,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,662.0833333333334,662.0833333333334,0.0,4015.0,31780.0,14,0.2916666666666667,True,4675.0,4785.0,110.0,1.0235294117647058,4675.0,5,11,32,0.22916666666666666,39880
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,0,27,-4875,4875,15125,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,15010.0,15010.0,15010.0,22295.0,720480.0,48,1.0,True,27200.0,27200.0,0.0,1.0,20000.0,0,48,0,1.0,47605
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,1,27,-195,195,19805,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17930.0,17930.0,18140.0,25115.0,860640.0,48,1.0,True,27200.0,27860.0,660.0,1.0242647058823529,20000.0,0,48,0,1.0,52285
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,2,27,-3850,3850,16150,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,16035.0,16035.0,16035.0,23320.0,769680.0,48,1.0,True,27200.0,27200.0,0.0,1.0,20000.0,0,48,0,1.0,48630
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,3,27,2820,-2820,22820,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,15900.416666666666,15900.416666666666,18215.0,24880.0,763220.0,41,0.8541666666666666,True,27200.0,27970.0,770.0,1.0283088235294118,17180.0,7,41,0,0.8541666666666666,54530
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,4,27,-980,980,19020,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,18022.708333333332,18022.708333333332,17975.0,24840.0,865090.0,48,1.0,True,27200.0,27750.0,550.0,1.0202205882352942,20000.0,0,48,0,1.0,51500
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,5,27,-3560,3560,16440,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,16325.0,16325.0,16325.0,23610.0,783600.0,48,1.0,True,27200.0,27200.0,0.0,1.0,20000.0,0,48,0,1.0,48920
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,6,27,2000,-2000,22000,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,16461.25,16461.25,18235.0,24900.0,790140.0,43,0.8958333333333334,True,27200.0,27970.0,770.0,1.0283088235294118,18000.0,5,43,0,0.8958333333333334,53930
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,7,27,-4560,4560,15440,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,15325.0,15325.0,15325.0,22610.0,735600.0,48,1.0,True,27200.0,27200.0,0.0,1.0,20000.0,0,48,0,1.0,47920
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,8,27,-3580,3580,16420,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,16305.0,16305.0,16305.0,23590.0,782640.0,48,1.0,True,27200.0,27200.0,0.0,1.0,20000.0,0,48,0,1.0,48900
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,9,27,4730,-4730,24730,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14398.75,14398.75,18325.0,25000.0,691140.0,36,0.75,True,27200.0,27860.0,660.0,1.0242647058823529,15270.0,12,36,0,0.75,55890
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,10,27,-3850,3850,16150,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,16035.0,16035.0,16035.0,23320.0,769680.0,48,1.0,True,27200.0,27200.0,0.0,1.0,20000.0,0,48,0,1.0,48630
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,11,27,480,-480,20480,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17488.958333333332,17488.958333333332,18335.0,25000.0,839470.0,46,0.9583333333333334,True,27200.0,27910.0,710.0,1.0261029411764706,19520.0,2,46,0,0.9583333333333334,52790
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,12,27,-2630,2630,17370,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17241.25,17241.25,17255.0,24230.0,827580.0,48,1.0,True,27200.0,27310.0,110.0,1.004044117647059,20000.0,0,48,0,1.0,49850
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,13,27,2285,-2285,22285,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,16302.5,16302.5,18290.0,25075.0,782520.0,42,0.875,True,27200.0,27860.0,660.0,1.0242647058823529,17715.0,6,42,0,0.875,54105
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,14,27,2755,-2755,22755,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,15966.354166666666,15966.354166666666,18150.0,25125.0,766385.0,41,0.8541666666666666,True,27200.0,27860.0,660.0,1.0242647058823529,17245.0,7,41,0,0.8541666666666666,54465
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,15,27,-3575,3575,16425,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,16310.0,16310.0,16310.0,23595.0,782880.0,48,1.0,True,27200.0,27200.0,0.0,1.0,20000.0,0,48,0,1.0,48905
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,16,27,-3495,3495,16505,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,16390.0,16390.0,16390.0,23675.0,786720.0,48,1.0,True,27200.0,27200.0,0.0,1.0,20000.0,0,48,0,1.0,48985
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,17,27,2580,-2580,22580,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,16079.583333333334,16079.583333333334,18335.0,25000.0,771820.0,41,0.8541666666666666,True,27200.0,27910.0,710.0,1.0261029411764706,17420.0,7,41,0,0.8541666666666666,54340
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,18,27,-4665,4665,15335,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,15220.0,15220.0,15220.0,22505.0,730560.0,48,1.0,True,27200.0,27200.0,0.0,1.0,20000.0,0,48,0,1.0,47815
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_5us,5000,19,27,1780,-1780,21780,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,16580.208333333332,16580.208333333332,18335.0,25000.0,795850.0,43,0.8958333333333334,True,27200.0,27870.0,670.0,1.0246323529411765,18220.0,5,43,0,0.8958333333333334,53720
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,0,27,-8415,8415,11585,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,1,27,8970,-8970,28970,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,100.625,100.625,0.0,1580.0,4830.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1880.0,22,4,22,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,2,27,-5630,5630,14370,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,3,27,-7040,7040,12960,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,4,27,-3795,3795,16205,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,5,27,4300,-4300,24300,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,94.79166666666667,94.79166666666667,0.0,1530.0,4550.0,5,0.10416666666666667,True,1880.0,1880.0,0.0,1.0,1880.0,11,4,33,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,6,27,8435,-8435,28435,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,88.54166666666667,88.54166666666667,0.0,1470.0,4250.0,5,0.10416666666666667,True,1880.0,1885.0,5.0,1.002659574468085,1880.0,21,4,23,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,7,27,-5130,5130,14870,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,8,27,160,-160,20160,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,101.875,101.875,0.0,1590.0,4890.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1880.0,1,4,43,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,9,27,-9505,9505,10495,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,10,27,4750,-4750,24750,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,98.125,98.125,0.0,1560.0,4710.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1880.0,12,4,32,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,11,27,-9215,9215,10785,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,12,27,-7950,7950,12050,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,13,27,-3350,3350,16650,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,14,27,420,-420,20420,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,88.54166666666667,88.54166666666667,0.0,1470.0,4250.0,5,0.10416666666666667,True,1880.0,1920.0,40.0,1.0212765957446808,1880.0,1,5,42,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,15,27,-3235,3235,16765,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,16,27,7265,-7265,27265,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,97.5,97.5,0.0,1555.0,4680.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1880.0,18,4,26,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,17,27,-8835,8835,11165,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,18,27,705,-705,20705,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,112.70833333333333,112.70833333333333,0.0,1485.0,5410.0,6,0.125,True,1880.0,1990.0,110.0,1.0585106382978724,1880.0,2,5,41,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_10us,10000,19,27,4140,-4140,24140,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,88.54166666666667,88.54166666666667,0.0,1470.0,4250.0,5,0.10416666666666667,True,1880.0,1980.0,100.0,1.053191489361702,1880.0,10,5,33,0.10416666666666667,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_10us,10000,0,27,-8415,8415,11585,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,178.125,178.125,0.0,1810.0,8550.0,9,0.1875,True,11605.0,11935.0,330.0,1.028436018957346,3190.0,0,8,40,0.16666666666666666,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_10us,10000,1,27,8970,-8970,28970,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,571.4583333333334,571.4583333333334,0.0,2205.0,27430.0,20,0.4166666666666667,True,11605.0,12455.0,850.0,1.0732442912537699,11030.0,22,26,0,0.5416666666666666,41645
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_10us,10000,2,27,-5630,5630,14370,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,283.125,283.125,0.0,1730.0,13590.0,15,0.3125,True,11605.0,12010.0,405.0,1.034898750538561,5975.0,0,15,33,0.3125,39880
